user_id;status_id;created_at;screen_name;text;source;display_text_width;reply_to_status_id;reply_to_user_id;reply_to_screen_name;is_quote;is_retweet;favorite_count;retweet_count;quote_count;reply_count;hashtags;symbols;urls_url;urls_t.co;urls_expanded_url;media_url;media_t.co;media_expanded_url;media_type;ext_media_url;ext_media_t.co;ext_media_expanded_url;ext_media_type;mentions_user_id;mentions_screen_name;lang;quoted_status_id;quoted_text;quoted_created_at;quoted_source;quoted_favorite_count;quoted_retweet_count;quoted_user_id;quoted_screen_name;quoted_name;quoted_followers_count;quoted_friends_count;quoted_statuses_count;quoted_location;quoted_description;quoted_verified;retweet_status_id;retweet_text;retweet_created_at
3291532334;1,27E+18;2020-06-16 16:35:39;Crf_Hg;Os maiores campeões da história do Maracanã, que completa 70 anos hoje: 1º. Flamengo (33 títulos) 2º. Fluminense (19 títulos) 3º. Vasco e Botafogo (17 títulos) 4º. Santos (7 títulos) 5º. Seleção Brasileira (4 títulos) #Maraca70 https://t.co/uQaRljbHZe;Twitter for iPhone;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;193500696;futebol_info;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Os maiores campeões da história do Maracanã, que completa 70 anos hoje: 1º. Flamengo (33 títulos) 2º. Fluminense (19 títulos) 3º. Vasco e Botafogo (17 títulos) 4º. Santos (7 títulos) 5º. Seleção Brasileira (4 títulos) #Maraca70 https://t.co/uQaRljbHZe;2020-06-16 12:36:20
3291532334;1,27E+18;2020-06-16 16:35:35;Crf_Hg;Hoje é o dia dele, um amigo que esteve ao nosso lado em grandes conquistas da nossa história. O @maracana completa 70 anos e as lembranças, milhares delas, se misturam para pintar um quadro da nossa história. Cada emoção vivida ali faz do Flamengo e sua Nação uma só entidade. https://t.co/smeo63ivAo;Twitter for iPhone;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(""201405310"", ""1194612306157719552"")";"c(""NacaoCRF"", ""maracana"")";pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Hoje é o dia dele, um amigo que esteve ao nosso lado em grandes conquistas da nossa história. O @maracana completa 70 anos e as lembranças, milhares delas, se misturam para pintar um quadro da nossa história. Cada emoção vivida ali faz do Flamengo e sua Nação uma só entidade. https://t.co/smeo63ivAo;2020-06-16 13:36:45
4197682691;1,27E+18;2020-06-16 16:38:07;_prnr_;Camp. Italiano que teve o máximo 900 mortes por COVID em março, só vai voltar daqui há algumas semanas. Mas o poderoso Cariocão, que em seu país, teve 1.300 MORTES SEMANA PASSADA, forçam Flamengo x Bangu para quinta agora, dia 18;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4615481495;ConvocacaoFFC;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Camp. Italiano que teve o máximo 900 mortes por COVID em março, só vai voltar daqui há algumas semanas. Mas o poderoso Cariocão, que em seu país, teve 1.300 MORTES SEMANA PASSADA, forçam Flamengo x Bangu para quinta agora, dia 18;2020-06-16 16:36:42
8,41E+17;1,27E+18;2020-06-16 16:38:07;Jusdihx;O Clube de Regatas do Flamengo informa que todos os atletas e colaboradores da comissão técnica testaram negativo no exame semanal de coronavírus, realizado nesta terça-feira (16.06), no CT.;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59591856;Flamengo;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;O Clube de Regatas do Flamengo informa que todos os atletas e colaboradores da comissão técnica testaram negativo no exame semanal de coronavírus, realizado nesta terça-feira (16.06), no CT.;2020-06-16 15:51:10
8,41E+17;1,27E+18;2020-06-16 16:37:44;Jusdihx;Confirmado: Flamengo volta a jogar nesta quinta-feira, contra o Bangu, no Maracanã.;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;193500696;futebol_info;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Confirmado: Flamengo volta a jogar nesta quinta-feira, contra o Bangu, no Maracanã.;2020-06-16 04:26:54
1,04E+18;1,27E+18;2020-06-16 16:38:07;belatomarcelo;@Joao_Almirante Só disse que ambos os clubes tem presidentes bolsominions po e que voces estao na mesma que a gente. E calma lá, Flamengo tem milhões de torcedores espalhados pelo mundo, generalizar uma torcida desse tamanho com alguns do TT é até sacanagem.;Twitter Web App;124;1,27E+18;123760918;Joao_Almirante;FALSE;FALSE;0;0;0;0;NA;NA;twitter.com/i/web/status/1…;https://t.co/Ev0tfjeVFG;https://twitter.com/i/web/status/1272931471150534657;NA;NA;NA;NA;NA;NA;NA;NA;123760918;Joao_Almirante;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1,06E+18;1,27E+18;2020-06-16 16:36:14;Alex18938577;#fsradiobrasil mentiroso não foi o Flamengo culpa a ferj seu hipócrita péssimo jornalista não fala coisa com coisa cara chato vai cuidar da sua portuguesa;Twitter for Android;NA;NA;NA;NA;FALSE;FALSE;0;0;0;0;fsradiobrasil;NA;twitter.com/i/web/status/1…;https://t.co/uee1rfqK26;https://twitter.com/i/web/status/1272930996288139264;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1,06E+18;1,27E+18;2020-06-16 16:34:05;Alex18938577;#fsradiobrasil fala boca seu anti Flamengo seu Flávio Gomes para de falar tudo e culpa do Flamengo cara chato falou seu especialista;Twitter for Android;NA;NA;NA;NA;FALSE;FALSE;2;0;0;0;fsradiobrasil;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1,06E+18;1,27E+18;2020-06-16 16:38:07;Alex18938577;#fsradiobrasil o Vasco tbm fez pressão e seu Flávio não fala nada isso prova que ele persegue o Flamengo #foraflaviolixogomes;Twitter for Android;NA;NA;NA;NA;FALSE;FALSE;1;0;0;0;"c(""fsradiobrasil"", ""foraflaviolixogomes"")";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1296756936;1,27E+18;2020-06-16 16:38:07;MaironMSCosta;Com a cara da Nação! @adidasbrasil lança tênis personalizado do #Flamengo https://t.co/P8EO551lzb;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;Flamengo;NA;colunadofla.com/2020/06/com-a-…;https://t.co/P8EO551lzb;https://colunadofla.com/2020/06/com-a-cara-da-nacao-adidas-lanca-tenis-personalizado-do-flamengo/;NA;NA;NA;NA;NA;NA;NA;NA;"c(""3091517266"", ""42894971"")";"c(""ColunadoFla"", ""adidasbrasil"")";pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Com a cara da Nação! @adidasbrasil lança tênis personalizado do #Flamengo https://t.co/P8EO551lzb;2020-06-16 16:36:05
1,06E+18;1,27E+18;2020-06-16 16:38:06;LukasLuskaLk;@bielgsouzza so entra cm minha peita do flamengo e minha capinha;Twitter for Android;51;1,27E+18;4659475937;bielgsouzza;FALSE;FALSE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;4659475937;bielgsouzza;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8,17E+17;1,27E+18;2020-06-16 16:38:06;Urubudailha;Paga os direitos de transmissão pra irmã do Gerson @Flamengo https://t.co/5QpteS9TJY;Twitter for Android;60;NA;NA;NA;TRUE;FALSE;1;0;0;0;NA;NA;twitter.com/futebol_info/s…;https://t.co/5QpteS9TJY;https://twitter.com/futebol_info/status/1272930881221668866;NA;NA;NA;NA;NA;NA;NA;NA;59591856;Flamengo;pt;1,27E+18;Pelo acordo fechou com a Globo antes da pausa, Flamengo teria o direito de transmitir o jogo contra o Bangu na FlaTV, com imagem. A emissora voltou atrás e não quer cumprir, pois entende que tudo mudou. Se nada for resolvido, o jogo de quinta-feira será novamente sem transmissão.;2020-06-16 16:35:46;Twitter for iPhone;200;20;193500696;futebol_info;Planeta do Futebol 🌍;225445;1285;142393;Brasil;Informando tudo sobre os bastidores dos clubes brasileiros. Publicidade/parceria: contato via DM. 📩;FALSE;NA;NA;NA
2690986696;1,27E+18;2020-06-16 16:38:05;rodrigoche13;Agente cobra São Paulo na Justiça por empréstimo milionário para comprar Everton do Flamengo https://t.co/w2XYmvBLgN;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;glo.bo/2Y6DQBu;https://t.co/w2XYmvBLgN;https://glo.bo/2Y6DQBu;NA;NA;NA;NA;NA;NA;NA;NA;97058737;ge_saopaulo;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Agente cobra São Paulo na Justiça por empréstimo milionário para comprar Everton do Flamengo https://t.co/w2XYmvBLgN;2020-06-16 14:58:17
3131163298;1,27E+18;2020-06-16 16:38:05;itsmathsena;Na calada da noite o Flamengo fez uma reunião com a Federação Carioca e não chamou Botafogo e Fluminense que se recusam a iniciar o campeonato carioca. A ganância financeira começa quando o time não paga as famílias e só pensa no próprio umbigo. Time sujo com história suja.;Twitter for iPhone;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,08E+18;PacoB0800;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Na calada da noite o Flamengo fez uma reunião com a Federação Carioca e não chamou Botafogo e Fluminense que se recusam a iniciar o campeonato carioca. A ganância financeira começa quando o time não paga as famílias e só pensa no próprio umbigo. Time sujo com história suja.;2020-06-16 00:17:22
283310910;1,27E+18;2020-06-16 16:38:05;anajavorsk;o auge do covid-19 no brasil e o flamengo querendo voltar às competições;Twitter for iPhone;NA;NA;NA;NA;FALSE;FALSE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
3754679841;1,27E+18;2020-06-16 16:38:05;alepitstop10;@futebol_info Flamengo tem que se livrar dessa globo logo!! Pelo amor Deus!!;Twitter for iPhone;62;1,27E+18;193500696;futebol_info;FALSE;FALSE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;193500696;futebol_info;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1,03E+18;1,27E+18;2020-06-16 16:38:05;FilhoFrias;"""Ain, não é justo o Flamengo receber mais dá TV"". A Brahma promoveu duas Lives no seu circuito de Lives. Uma do Flamengo e uma do Palmeiras.  A do Flamengo, feita dois dias depois teve mais de 1.167.000 visualizações. A do Palmeiras 32.299. O Flamengo deveria receber bem mais. https://t.co/px4inrQqw1";Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,07E+18;Flaeternamente;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;"""Ain, não é justo o Flamengo receber mais dá TV"". A Brahma promoveu duas Lives no seu circuito de Lives. Uma do Flamengo e uma do Palmeiras.  A do Flamengo, feita dois dias depois teve mais de 1.167.000 visualizações. A do Palmeiras 32.299. O Flamengo deveria receber bem mais. https://t.co/px4inrQqw1";2020-06-15 20:45:10
1,03E+18;1,27E+18;2020-06-16 16:37:40;FilhoFrias;Que domingo especial!! . Obrigada @flamengo pela oportunidade de pisar no Maraca novamente! . Conhecer e fazer uma longa exclusiva com o Mister! . Conhecer uma equipe espetacular que pensa e trabalha 24h pelo… https://t.co/M4dEIgG9SK;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(""39091293"", ""59591856"")";"c(""glendakozlowski"", ""Flamengo"")";pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Que domingo especial!! . Obrigada @flamengo pela oportunidade de pisar no Maraca novamente! . Conhecer e fazer uma longa exclusiva com o Mister! . Conhecer uma equipe espetacular que pensa e trabalha 24h pelo… https://t.co/M4dEIgG9SK;2020-06-15 04:25:06
1,03E+18;1,27E+18;2020-06-16 16:37:57;FilhoFrias;O Flamengo tem algo que quase nenhum campeão recente teve: mesmo com investimentos e gastos superlativos, contas fecham no azul. Hoje explico no @globoesportecom os números rubro-negros. Tudo indica que a hegemonia (financeira e esportiva) já começou. → https://t.co/9sfnVDMSVA https://t.co/yz5ZzFMhhk;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;31493031;rodrigocapelo;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;O Flamengo tem algo que quase nenhum campeão recente teve: mesmo com investimentos e gastos superlativos, contas fecham no azul. Hoje explico no @globoesportecom os números rubro-negros. Tudo indica que a hegemonia (financeira e esportiva) já começou. → https://t.co/9sfnVDMSVA https://t.co/yz5ZzFMhhk;2020-06-15 14:54:06
33053328;1,27E+18;2020-06-16 16:38:05;thatha_sv;Cancelaram AS OLIMPÍADAS, mas com certeza o mundo precisa de Flamengo x Bangu pelo Carioca na quinta-feira.;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;242496761;indiedadepre;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Cancelaram AS OLIMPÍADAS, mas com certeza o mundo precisa de Flamengo x Bangu pelo Carioca na quinta-feira.;2020-06-16 16:08:43
175895381;1,27E+18;2020-06-16 16:33:39;AedsonGaldino;@PaparazzoRN @Flamengo #Globolixo;Twitter Web App;10;1,27E+18;34090165;PaparazzoRN;FALSE;FALSE;0;0;0;0;Globolixo;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(""34090165"", ""59591856"")";"c(""PaparazzoRN"", ""Flamengo"")";und;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
175895381;1,27E+18;2020-06-16 16:34:21;AedsonGaldino;Flamengo realizou o primeiro teste semanal de Covid-19 em todo o grupo. Mais uma vez, nenhum caso registrado.;Twitter Web App;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;193500696;futebol_info;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Flamengo realizou o primeiro teste semanal de Covid-19 em todo o grupo. Mais uma vez, nenhum caso registrado.;2020-06-16 15:51:51
175895381;1,27E+18;2020-06-16 16:38:05;AedsonGaldino;Pelo que me passaram, a Globo entende que o acordo foi antes de toda essa paralização e agora é outra situação. Não querem dividir transmissão com a #FLATV. Vamos aguardar o desenrolar deste novo capítulo chato. Lembrando que o GE também não poderá transmitir. #Flamengo https://t.co/IF3R0sQ47P;Twitter Web App;NA;NA;NA;NA;TRUE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34090165;PaparazzoRN;pt;1,27E+18;Em contato com a comunicação do #Flamengo, buscando informações sobre a transmissão de @Flamengo x Bangu pela #FLATV, fui informado que a Globo não quer cumprir o acordo que foi firmado de dois jogos (Portuguesa e Bangu) antes da pandemia. Se persistir, jogo na #FLATV sem campo! https://t.co/jsIfxY9yVr;2020-06-16 16:13:15;Twitter for iPhone;196;19;34090165;PaparazzoRN;Paparazzo Rubro-Negro (de 🏠);199205;1535;73108;Rio de Janeiro;Gabriel Reis é Sócio Proprietário do Mengão. Jornalista e publicitário, ex-assessor de jogadores, setorista de Flamengo e Youtuber. Bicampeão da Libertadores!;FALSE;1,27E+18;Pelo que me passaram, a Globo entende que o acordo foi antes de toda essa paralização e agora é outra situação. Não querem dividir transmissão com a #FLATV. Vamos aguardar o desenrolar deste novo capítulo chato. Lembrando que o GE também não poderá transmitir. #Flamengo https://t.co/IF3R0sQ47P;2020-06-16 16:14:45
175895381;1,27E+18;2020-06-16 16:34:56;AedsonGaldino;O Clube de Regatas do Flamengo informa que todos os atletas e colaboradores da comissão técnica testaram negativo no exame semanal de coronavírus, realizado nesta terça-feira (16.06), no CT.;Twitter Web App;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59591856;Flamengo;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;O Clube de Regatas do Flamengo informa que todos os atletas e colaboradores da comissão técnica testaram negativo no exame semanal de coronavírus, realizado nesta terça-feira (16.06), no CT.;2020-06-16 15:51:10
9,81E+17;1,27E+18;2020-06-16 16:38:05;ChorrinhoSantos;@millwrj @globoesportecom Então dá próxima vez vez não fala do Flamengo e enfia a sua língua no cu da  sua mãe Esquece o flamengo;Twitter for Android;103;1,27E+18;3047286615;millwrj;FALSE;FALSE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;"c(""3047286615"", ""10842792"")";"c(""millwrj"", ""globoesportecom"")";pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
4867873173;1,27E+18;2020-06-16 16:38:04;SPFC_Amor_01;Agente cobra São Paulo na Justiça por empréstimo milionário para comprar Everton do Flamengo   https://t.co/CHbILDmq2p https://t.co/XnFUPnX43j;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;glo.bo/3hBhW0K;https://t.co/CHbILDmq2p;http://glo.bo/3hBhW0K;NA;NA;NA;NA;NA;NA;NA;NA;10842792;globoesportecom;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Agente cobra São Paulo na Justiça por empréstimo milionário para comprar Everton do Flamengo   https://t.co/CHbILDmq2p https://t.co/XnFUPnX43j;2020-06-16 16:10:00
1,07E+18;1,27E+18;2020-06-16 16:38:04;viniciusnagae;@rapha_sias Porra horrível e nem eh por causa q eh do Flamengo não, ideia escrota tênis de time kkkkkk;Twitter for iPhone;90;1,27E+18;3495041608;rapha_sias;FALSE;FALSE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3495041608;rapha_sias;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
1,24E+18;1,27E+18;2020-06-16 16:38:03;_scostaf;O “Maior do Mundo” tinha que ser a casa do Maior do Mundo e da Maior do Mundo! Que orgulho de fazer parte da sua história, Maraca! Obrigado, obrigado e obrigado! Parabéns pelos seus 70 anos! Vida eterna! #CRF 🔴⚫️ https://t.co/jR2x2dlROF;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59591856;Flamengo;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;O “Maior do Mundo” tinha que ser a casa do Maior do Mundo e da Maior do Mundo! Que orgulho de fazer parte da sua história, Maraca! Obrigado, obrigado e obrigado! Parabéns pelos seus 70 anos! Vida eterna! #CRF 🔴⚫️ https://t.co/jR2x2dlROF;2020-06-16 14:42:38
1,23E+18;1,27E+18;2020-06-16 16:34:21;CameloRaimundo;Daqui a pouco tem 🧊🩸 na #FlamengoBrahmaLive! @marcosbrazrio https://t.co/0jwhzqqqB0;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;FlamengoBrahmaLive;NA;NA;NA;NA;http://pbs.twimg.com/media/EafYs8eWoAETn2B.jpg;https://t.co/0jwhzqqqB0;https://twitter.com/Flamengo/status/1272223694853734400/photo/1;photo;http://pbs.twimg.com/media/EafYs8eWoAETn2B.jpg;https://t.co/0jwhzqqqB0;https://twitter.com/Flamengo/status/1272223694853734400/photo/1;NA;"c(""59591856"", ""460343731"")";"c(""Flamengo"", ""marcosbrazrio"")";pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Daqui a pouco tem 🧊🩸 na #FlamengoBrahmaLive! @marcosbrazrio https://t.co/0jwhzqqqB0;2020-06-14 17:45:40
1,23E+18;1,27E+18;2020-06-16 16:38:03;CameloRaimundo;@Flamengo @marcosbrazrio #sfradiobrasil vc fala assim  Flavinho pq  vc e idiota  se vc n quer trabalhar fique n sua casa. Vc n precisa falar n flamengo q o flamengo n precisa de vc .p nada.;Twitter for Android;115;1,27E+18;59591856;Flamengo;FALSE;FALSE;0;0;0;0;sfradiobrasil;NA;twitter.com/i/web/status/1…;https://t.co/Qpfb8vxLOP;https://twitter.com/i/web/status/1272931455317008384;NA;NA;NA;NA;NA;NA;NA;NA;"c(""59591856"", ""460343731"")";"c(""Flamengo"", ""marcosbrazrio"")";pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
8,58E+17;1,27E+18;2020-06-16 16:38:03;MM_CRF81;Como de hábito desde 2013, na noite de segunda houve reunião do Conselho Diretor do Flamengo. A expectativa maior, obviamente, era pelo tema dos novos patrocinadores, mas o presidente Landim sequer tocou no assunto. Segue em sigilo total entre ele, BAP e Gustavo Oliveira #gefla;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;62445430;cahemota;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Como de hábito desde 2013, na noite de segunda houve reunião do Conselho Diretor do Flamengo. A expectativa maior, obviamente, era pelo tema dos novos patrocinadores, mas o presidente Landim sequer tocou no assunto. Segue em sigilo total entre ele, BAP e Gustavo Oliveira #gefla;2020-06-16 16:34:26
1,09E+18;1,27E+18;2020-06-16 16:38:03;AdrianoVincius6;O Clube de Regatas do Flamengo informa que todos os atletas e colaboradores da comissão técnica testaram negativo no exame semanal de coronavírus, realizado nesta terça-feira (16.06), no CT.;Twitter for iPhone;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;59591856;Flamengo;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;O Clube de Regatas do Flamengo informa que todos os atletas e colaboradores da comissão técnica testaram negativo no exame semanal de coronavírus, realizado nesta terça-feira (16.06), no CT.;2020-06-16 15:51:10
9,50E+17;1,27E+18;2020-06-16 16:38:02;magalhaes__14;eu não concordo do flamengo voltar aos campos agr  n concordo msm  mas sei q n adianta nada eu ficar put@ pq eu vou tá assistindo e dando audiência p aqueles imbecis  sou hipócrita? sou 😡😡😡😡😡😡😡😡😡;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9,20E+17;abreuvictoriaa;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;eu não concordo do flamengo voltar aos campos agr  n concordo msm  mas sei q n adianta nada eu ficar put@ pq eu vou tá assistindo e dando audiência p aqueles imbecis  sou hipócrita? sou 😡😡😡😡😡😡😡😡😡;2020-06-16 16:23:34
1,08E+18;1,27E+18;2020-06-16 16:38:02;bron22_k;Pelo acordo fechou com a Globo antes da pausa, Flamengo teria o direito de transmitir o jogo contra o Bangu na FlaTV, com imagem. A emissora voltou atrás e não quer cumprir, pois entende que tudo mudou. Se nada for resolvido, o jogo de quinta-feira será novamente sem transmissão.;Twitter Web App;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;193500696;futebol_info;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;Pelo acordo fechou com a Globo antes da pausa, Flamengo teria o direito de transmitir o jogo contra o Bangu na FlaTV, com imagem. A emissora voltou atrás e não quer cumprir, pois entende que tudo mudou. Se nada for resolvido, o jogo de quinta-feira será novamente sem transmissão.;2020-06-16 16:35:46
9,78E+17;1,27E+18;2020-06-16 16:38:02;__Salma21;união flasco https://t.co/9xNrcnTTJ4;Twitter for Android;NA;NA;NA;NA;FALSE;TRUE;0;0;0;0;NA;NA;esfala.com.br/2020/06/13/tor…;https://t.co/9xNrcnTTJ4;https://www.esfala.com.br/2020/06/13/torcedores-de-vasco-e-flamengo-se-unem-para-arrecadar-alimentos-em-colatina/;NA;NA;NA;NA;NA;NA;NA;NA;3097737173;fckallergies;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1,27E+18;união flasco https://t.co/9xNrcnTTJ4;2020-06-16 16:04:49
3243905603;1,27E+18;2020-06-16 16:38:02;mhsamps;@tristekjkk eh mas o vasco eh o pobre q precosa trabalhar e o flamengo é o rico com dinheiro que fala que o brasil n pode parar. e sim, o alexandre camepello é um bosta e a diretoria do vasco tbm;Twitter for Android;128;1,27E+18;1727356812;tristekjkk;FALSE;FALSE;0;0;0;0;NA;NA;twitter.com/i/web/status/1…;https://t.co/KPzHhMoXUu;https://twitter.com/i/web/status/1272931449457557506;NA;NA;NA;NA;NA;NA;NA;NA;1727356812;tristekjkk;pt;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
